Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,TIPODOCUMENTO,TipoDeDocumento
1,"C de Brito Lima, EM da Silva, GC Rodrigues",Pesquisa-ação na implantação do repositório institucional da UFPE,,academia.edu,,https://www.academia.edu/download/14672092/17_pesq_reposit_ufpe.pdf,"https://scholar.google.com/scholar?cites=3950940425079940050&as_sdt=2005&sciodt=0,5&hl=en",378,2024-04-25 13:44:42,PDF,,,,,,,,1,0.0,0,3,,"… técnica de customização e gerenciamento do software Dspace, especialmente em relação à … O desenvolvimento de um repositório institucional exige a composição de uma equipe …",https://www.academia.edu/download/14672092/17_pesq_reposit_ufpe.pdf,"https://scholar.google.com/scholar?q=related:0uOeNWKP1DYJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"HS da Silva, DV Vieira",Proposta de criação de um repositório temático de preprints para a área de Biblioteconomia,2019.0,Anais do 28° Congresso Brasileiro de …,portal.febab.org.br,https://www.portal.febab.org.br/cbbd2019/article/view/2079,,379,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,5.0,… Trata-se de uma proposta de implantação de um repositório … como objetivo geral propor um repositório digital temático de … projeto de implementação do repositório digital de preprints. …,https://www.portal.febab.org.br/cbbd2019/article/view/2079/2080,"https://scholar.google.com/scholar?q=related:sq17AQCjPlsJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
1,BB Belinato,Produção nacional em suicídio: proposta de um repositório temático em saúde mental,2015.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/handle/icict/20811,"https://scholar.google.com/scholar?cites=4385378096481702923&as_sdt=2005&sciodt=0,5&hl=en",380,2024-04-25 13:44:42,,,,,,,,,1,0.11,1,1,9.0,"… do software, como o apoio de um profissional de TI, considerará questões como software livre, o objetivo do repositório … Após esta escolha, o software será instalado e realizados os …",https://www.arca.fiocruz.br/bitstream/handle/icict/20811/bruna_belinato_icict_espec_2015.pdf?sequence=2,"https://scholar.google.com/scholar?q=related:CxSS3iT-2zwJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TCC,Trabalho de conclusão de curso
1,RR Nunes,"Implementação de Repositório Institucional no Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro: o caso do reuso de informações",2013.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/handle/icict/23367,"https://scholar.google.com/scholar?cites=1756516645678161561&as_sdt=2005&sciodt=0,5&hl=en",381,2024-04-25 13:44:42,,,,,,,,,1,0.09,1,1,11.0,"… tem como objetivo a implementação de um Repositório Institucional no IFRJ, cuja finalidade é … Neste contexto, podemos pensar no repositório institucional como uma base de dados na …",https://www.arca.fiocruz.br/bitstream/handle/icict/23367/renato_nunes_icict_tcc_2013.pdf?sequence=2,"https://scholar.google.com/scholar?q=related:mR61M5VmYBgJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TCC,Trabalho de conclusão de curso
0,"RI de Oliveira, MG Filho, FC de Campos",ANÁLISE BIBLIOMÉTRICA 2009-2014 SOBRE APLICAÇÕES DE REPOSITÓRIO DE INFORMAÇÃO,,revistageintec.net,,http://revistageintec.net/old/wp-content/uploads/2022/03/p-3282-3292.pdf,,382,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,3,,… na oportunidade de aplicação do repositório de informação nos … Concluise que repositório de informação é um tema que vem … dos usuários para construir um software para atender a …,http://revistageintec.net/old/wp-content/uploads/2022/03/p-3282-3292.pdf,"https://scholar.google.com/scholar?q=related:ILZtgya_Gv4J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,VS Andrade,Análise dos metadados de assunto no Repositório Institucional da Universidade Federal de Alagoas,2023.0,,repositorio.ufal.br,https://www.repositorio.ufal.br/handle/123456789/13135,,383,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,1.0,"… (LTI), disponibilizando o acesso a um software livre para elaboração da BDTD, a qual tinha … à criação e manutenção de repositório, intermediou a aquisição de um software livre com …",https://www.repositorio.ufal.br/jspui/bitstream/123456789/13135/1/An%C3%A1lise%20dos%20metadados%20de%20assunto%20no%20Reposit%C3%B3rio%20Institucional%20da%20Universidade%20Federal%20de%20Alagoas%20%E2%80%93%20RIUFAL.pdf,"https://scholar.google.com/scholar?q=related:C-T4vrZOYrYJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",DISSERTAÇÃO,Dissertação de Mestrado
0,"FEP Santos, MGG Farias, LT Feitosa",Política de informação e repositório institucional para acervos audiovisuais em TV universitária,2018.0,,repositorio.ufc.br,https://repositorio.ufc.br/handle/riufc/36626,,384,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,3,6.0,"… Na estruturação do protótipo de um repositório institucional, três vídeos foram … no software DSpace e na proposta inicial de comunidade, subcomunidade e coleções para repositório …",https://repositorio.ufc.br/bitstream/riufc/36626/1/2018_art_fepsantos.pdf,"https://scholar.google.com/scholar?q=related:cCZz7dEKI8IJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTIGO DE EVENTO,Anais de evento
1,MMFD Furtado,Usabilidade e acessibilidade no Repositório de Informação Acessível da UFRN: avaliação ergonômica de interfaces Web,2016.0,,repositorio.ufrn.br,https://repositorio.ufrn.br/handle/123456789/21773,"https://scholar.google.com/scholar?cites=15936440872485524916&as_sdt=2005&sciodt=0,5&hl=en",385,2024-04-25 13:44:42,,,,,,,,,1,0.13,1,1,8.0,"Esta pesquisa visa avaliar os requisitos ergonômicos de usabilidade e acessibilidade presentes na interface do Repositório de Informação Acessível, considerando a opinião dos …",https://repositorio.ufrn.br/bitstream/123456789/21773/1/MargarethMacielFigueiredoDiasFurtado_DISSERT.pdf,"https://scholar.google.com/scholar?q=related:tBWE5ImcKd0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",MASTERTHESIS,Dissertação de Mestrado
0,MDLM Gaudie Ley,Diretrizes para a proposição da política de povoamento de repositório institucional: o contexto da Universidade Federal Fluminense (UFF),2013.0,,app.uff.br,https://app.uff.br/riuff/handle/1/343,,386,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,11.0,… a política informacional a ser formulada para o repositório em construção no contexto da UFF. … da política de povoamento para o repositório em desenvolvimento no contexto da UFF. …,"https://app.uff.br/riuff/bitstream/handle/1/343/Ley,%20Maria%20Dulce-Dissert_CI_-2013.pdf?sequence=1","https://scholar.google.com/scholar?q=related:NpAIxLzQ5TgJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"LD Araujo, CF Queiroz",Arca-Repositório Institucional da Fundação Oswaldo Cruz (2011-2018),2018.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/handle/icict/30525,,387,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,6.0,… ✓Caráter mandatório: É obrigatório o depósito no Repositório Institucional Arca das dissertações e teses e dos artigos produzidos no âmbito da Fiocruz publicados em periódicos …,https://www.arca.fiocruz.br/bitstream/handle/icict/30525/Claudete_Fernandes_etal_RI_Arca_CRICS10_2018.pdf?sequence=2,"https://scholar.google.com/scholar?q=related:rQde5i6LBB0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",PAPERS PRESENTED AT EVENTS,Anais de evento
2,S Nicholson,O processo da bibliomineração: repositório de dados e mineração de dados para tomada de decisão em bibliotecas,2004.0,Transinformação,SciELO Brasil,https://www.scielo.br/j/tinf/a/qTs3jYBmbT37pVQfYkT8Q7z/?lang=pt,"https://scholar.google.com/scholar?cites=10768239055050029316&as_sdt=2005&sciodt=0,5&hl=en",388,2024-04-25 13:44:42,,,,,,,,,2,0.1,2,1,20.0,"… software, visto que, nesta expressão de busca, o termo … em bibliotecas especializadas em software. Criou-se então o … os dados destinados a um repositório; selecionar ferramentas de …",https://www.scielo.br/j/tinf/a/qTs3jYBmbT37pVQfYkT8Q7z/?format=pdf&lang=pt,"https://scholar.google.com/scholar?q=related:BLm-NF54cJUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"AV de Jesus Moura, AR de Jesus…",Repositório institucional da UFBA: atividades desenvolvidas por estudantes de Biblioteconomia e documentação,2013.0,Múltiplos Olhares em …,periodicos.ufmg.br,https://periodicos.ufmg.br/index.php/moci/article/view/17508,,389,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,3,11.0,Os repositórios institucionais surgem como alternativa para preservar e disseminar a produção de uma instituição. O Repositório Institucional da Universidade Federal da Bahia (RI\…,https://periodicos.ufmg.br/index.php/moci/article/download/17508/14291/,"https://scholar.google.com/scholar?q=related:VoBY15VFkhQJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",Artigo de periódico,Tipo Desconhecido
2,RM Silva,Repositório institucional: uma proposta para a gestão da informação científica da IES do SENAI Bahia,2015.0,PontodeAcesso,periodicos.ufba.br,https://periodicos.ufba.br/index.php/revistaici/article/view/6263,"https://scholar.google.com/scholar?cites=12224960848437311716&as_sdt=2005&sciodt=0,5&hl=en",390,2024-04-25 13:44:42,,,,,,,,,2,0.22,2,1,9.0,"… o planejamento, seleção do software até a elaboração das … , configuração e instalação do software, definição das políticas, … Optou-se, por utilizar neste trabalho o software Dspace, por …",https://periodicos.ufba.br/index.php/revistaici/article/download/6263/9634,"https://scholar.google.com/scholar?q=related:5Pgp_B7Jp6kJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",Artigo de periódico,Tipo Desconhecido
0,"C Ferreira, B Neves",e-Lis: análise da participação dos investigadores portugueses no maior repositório para a Ciência da Informação,2013.0,VI Encontro Ibérico EDICIC,baes.uc.pt,https://baes.uc.pt/handle/10316/24533,,391,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,11.0,"… Os seus criadores defendem a tese de que um repositório não pode ser apenas um software que corre numa máquina. Um repositório como o e-Lis é a soma disso com a sua missão, …",https://baes.uc.pt/bitstream/10316/24533/1/e-LIS%20an%C3%A1lise%20da%20participa%C3%A7%C3%A3o%20dos%20investigadores%20portugueses.pdf,"https://scholar.google.com/scholar?q=related:ZemcAkWY1ikJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",CONFERENCEOBJECT,Anais de evento
1,TM Rodrigues,As contribuições do Repositório Digital Tatu da Unipampa para pesquisa e pesquisadores em história da educação,2020.0,,dspace.unipampa.edu.br,https://dspace.unipampa.edu.br/handle/riu/5950,"https://scholar.google.com/scholar?cites=14205086966099101924&as_sdt=2005&sciodt=0,5&hl=en",392,2024-04-25 13:44:42,,,,,,,,,1,0.25,1,1,4.0,"… A CN tem como proposta a utilização da Internet como um grande repositório de arquivos digitais, onde o usuário pode criar e alterar registros, sem que nenhum software esteja …",https://dspace.unipampa.edu.br/jspui/bitstream/riu/5950/1/DIS_Tobias_Rodrigues_2020.pdf,"https://scholar.google.com/scholar?q=related:5EjeeVWbIsUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",DISSERTAÇÃO,Dissertação de Mestrado
0,"SCM Gervasio, AC Bica…",A constituição técnica e teórica do Repositório Digital Tatu,2021.0,Cadernos de História da …,educa.fcc.org.br,http://educa.fcc.org.br/scielo.php?pid=S1982-78062021000100400&script=sci_arttext,,393,2024-04-25 13:44:42,HTML,,,,,,,,0,0.0,0,3,3.0,"… A principal preocupação foi utilizar recursos com tipo de licença de Software Livres de código aberto, fato que permite definir Repositório Digital Tatu como um conjunto de múltiplas …",http://educa.fcc.org.br/scielo.php?pid=S1982-78062021000100400&script=sci_arttext,"https://scholar.google.com/scholar?q=related:AzDFpI8EjuUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
2,"ALA da Paz, DN da Silva, MR da Silva Araújo…",O processo de implantação e as funcionalidades do Repositório de História e Memória da Educação (RHISME) da Universidade Federal do Rio Grande do Norte,2019.0,Cenas …,revistas.uneb.br,https://www.revistas.uneb.br/index.php/cenaseducacionais/article/view/7362,"https://scholar.google.com/scholar?cites=9615683332779790863&as_sdt=2005&sciodt=0,5&hl=en",394,2024-04-25 13:44:42,,,,,,,,,2,0.4,1,4,5.0,"… físico de apoio, venham a inexistir caso haja algum problema em se tratando de: perda de informações, ou queima nos datacenters ou ainda algum tipo de atualização de softwares …",https://www.revistas.uneb.br/index.php/cenaseducacionais/article/download/7362/4790,"https://scholar.google.com/scholar?q=related:D9L7igvFcYUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
7,"AMN Maranhão, CF Queiroz, RB Rodrigues",Curadoria digital de dados no Arca-Repositório Institucional da Fiocruz: relato de experiência,2017.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/handle/icict/23725,"https://scholar.google.com/scholar?cites=3959206565654997780&as_sdt=2005&sciodt=0,5&hl=en",395,2024-04-25 13:44:42,,,,,,,,,7,1.0,2,3,7.0,… e das coleções relacionadas no Repositório; padronização e gestão … e a integridade do repositório e dos objetos digitais; … às atualizações e versões dos softwares e hardwares e da …,https://www.arca.fiocruz.br/bitstream/handle/icict/23725/33.pdf?sequence=2&isAllowed=y,"https://scholar.google.com/scholar?q=related:FKtCCmXt8TYJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTICLE,Artigo de periódico
1,"ACG SANTOS, NFG GOMES, HS BRASIL",Implantação do repositório institucional na Universidade Federal Rural da Amazônia: relato de experiência,2017.0,,repositorio.ufra.edu.br,http://repositorio.ufra.edu.br/jspui/handle/123456789/1543,"https://scholar.google.com/scholar?cites=6583992390570456701&as_sdt=2005&sciodt=0,5&hl=en",396,2024-04-25 13:44:42,,,,,,,,,1,0.14,0,3,7.0,"… forças com dois estudantes de Sistema de Informação da própria universidade para customizar o software, culminando com a apresentação preliminar do projeto e do software …",http://repositorio.ufra.edu.br/jspui/bitstream/123456789/1543/1/IMPLANTA%C3%87%C3%83O%20DO%20REPOSIT%C3%93RIO%20INSTITUCIONAL%20NA%20UFRA.pdf,"https://scholar.google.com/scholar?q=related:fbbTGzIKX1sJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTICLE,Artigo de periódico
0,RP Lima,REPOSITÓRIO DIGITAL DO PROJETO NOVA CARTOGRAFIA SOCIAL DA AMAZÔNIA: UMA IMPLANTAÇÃO EM PROCESSO,2017.0,Encontro de Usuários de Sistemas de Publicação …,scholar.archive.org,https://scholar.archive.org/work/weyrjee64bdxzlk5hl3mzc5dfm/access/wayback/http://eventos.ibict.br/index.php/sispub/SISPUB2017/paper/download/49/39,,397,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,1,7.0,… acerca da implantação do repositório digital no Projeto Nova … o início da implantação do repositório de dados e quais pontos … do software adotado que chegou ao software DSpace já …,https://scholar.archive.org/work/weyrjee64bdxzlk5hl3mzc5dfm/access/wayback/http://eventos.ibict.br/index.php/sispub/SISPUB2017/paper/download/49/39,"https://scholar.google.com/scholar?q=related:NVglH-bpNIUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
2,MP Freitas,Autoarquivamento e representação de assunto: estudo analítico de teses e dissertações do Repositório Institucional da UFSCar,2019.0,,repositorio.ufscar.br,https://repositorio.ufscar.br/handle/ufscar/11850,"https://scholar.google.com/scholar?cites=6806175921746265167&as_sdt=2005&sciodt=0,5&hl=en",398,2024-04-25 13:44:42,,,,,,,,,2,0.4,2,1,5.0,"… repositório é multidisciplinar e possui uma variedade de tipos de documentos superior a um repositório … para se implantar um repositório institucional, os softwares mais usados são o …",https://repositorio.ufscar.br/bitstream/handle/ufscar/11850/DissMPF.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:T8SArvBkdF4J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",DISSERTAÇÃO,Dissertação de Mestrado
0,FG Carvalho,Diretrizes para gestão da marca: Arca-Repositório Institucional da Fiocruz,2014.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/handle/icict/60515,,399,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,10.0,… ARCA uses the DSpace open source digital library software (www.dspace.org) and can be accessed at www.arca.fiocruz.br. The content control and manage is guided by accession …,https://www.arca.fiocruz.br/bitstream/handle/icict/60515/FolderARCA-2.pdf?sequence=3&isAllowed=y,"https://scholar.google.com/scholar?q=related:HDJS3XCcUDEJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TECHNICAL MANUALS AND PROCEDURES,Livro
11,"SR Weitzel, FCL Leite, MÁ Márdero Arellano",E-LIS: um repositório digital para a Biblioteconomia e Ciência da Informação no Brasil,2008.0,,rlbea.unb.br,http://www.rlbea.unb.br/jspui/handle/10482/12145,"https://scholar.google.com/scholar?cites=12373468184765448200&as_sdt=2005&sciodt=0,5&hl=en",400,2024-04-25 13:44:42,,,,,,,,,11,0.69,4,3,16.0,… Arquivos Abertos (Open Archives Initiative – OAI) conseguiu estabelecer os requisitos necessários para permitir a descentralização do processo de publicação por meio de softwares …,http://www.rlbea.unb.br/jspui/bitstream/10482/12145/1/EVENTO_ELISRepositorioDigital.pdf,"https://scholar.google.com/scholar?q=related:CMCKsMFjt6sJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TRABALHO,Anais de evento
1,"DIR Junior, AM Pereira, GO Assis…",Implantação do Repositório Digital do projeto 'Memória Científica da FAED'com DSpace: Relato de Experiência Deployment of Digital Repository project' …,2012.0,Revista …,revistaacb.emnuvens.com.br,https://revistaacb.emnuvens.com.br/racb/article/view/824,"https://scholar.google.com/scholar?cites=15336088248730940609&as_sdt=2005&sciodt=0,5&hl=en",401,2024-04-25 13:44:42,HTML,,,,,,,,1,0.08,0,4,12.0,"… pesquisa, distribuindo o OJS assim como outros software de apoio ao sistema de publicação de … the journal system as well as other software to support the open access publishing of …",https://revistaacb.emnuvens.com.br/racb/article/view/824,"https://scholar.google.com/scholar?q=related:wXSmFQK71NQJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,VS Costa,Política de Acesso Aberto e Direitos Autorais do Repositório Institucional da Enap: Relatório 4,2013.0,,repositorio.ipea.gov.br,https://repositorio.ipea.gov.br/bitstream/11058/4720/1/RELAT%C3%93RIO%20SOBRE%20POLITICA%20DE%20DIREITOS%20AUTORAIS%20DO%20REPOSIT%C3%93RIO%20INSTITUCIONAL%20DA%20ENAP_TC.pdf,,402,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,1,11.0,"… Esta licença é geralmente comparada a licenças de software livre. Todas as obras derivadas devem ser licenciadas sob os mesmos termos desta. Dessa forma, as obras derivadas …",https://repositorio.ipea.gov.br/bitstream/11058/4720/1/RELAT%C3%93RIO%20SOBRE%20POLITICA%20DE%20DIREITOS%20AUTORAIS%20DO%20REPOSIT%C3%93RIO%20INSTITUCIONAL%20DA%20ENAP_TC.pdf,"https://scholar.google.com/scholar?q=related:mcrpI186BAAJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TÉCNICOS,Tipo Desconhecido
0,"AM Trainotti Filho, M Misaghi, M Macedo",REPOSITÓRIO DE CONHECIMENTO ACADÊMICO: UMA PROPOSTA PARA O INSTITUTO SUPERIOR TUPY–SOCIESC,,academia.edu,,https://www.academia.edu/download/72921966/REPOSITRIO_DE_CONHECIMENTO_ACADMICO_UMA_20211017-30418-3qj0wy.pdf,,403,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,3,,"… das páginas e permitir que agentes de software auxiliem na pesquisa de informações. Souza e … Desta forma, aperfeiçoa-se a comunicação entre agentes de software e o uso da web se …",https://www.academia.edu/download/72921966/REPOSITRIO_DE_CONHECIMENTO_ACADMICO_UMA_20211017-30418-3qj0wy.pdf,"https://scholar.google.com/scholar?q=related:x2QcyMZL8QIJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
2,VA Martins,Arquitetura de um ambiente colaborativo de business intelligence baseado em um repositório de ontologias e serviços de dados,2013.0,,realp.unb.br,http://www.realp.unb.br/jspui/handle/10482/13614,"https://scholar.google.com/scholar?cites=17050699181022751422&as_sdt=2005&sciodt=0,5&hl=en",404,2024-04-25 13:44:42,,,,,,,,,2,0.18,2,1,11.0,"… Business Intelligence (BI) refers to a set of methodologies, methods, tools and software that are used in order to provide system solutions to support information analysis. The …",http://www.realp.unb.br/jspui/bitstream/10482/13614/1/2012_Val%C3%A9rioAymor%C3%A9Martins.pdf,"https://scholar.google.com/scholar?q=related:vqrnEJFAoOwJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",DISSERTAÇÃO,Dissertação de Mestrado
0,"D Netto, J Cássia, S Azevedo…",Uma análise de um Repositório de Objetos de Aprendizagem para o ensino da Matemática no Ensino Médio,2011.0,Brazilian Symposium on …,milanesa.ime.usp.br,http://milanesa.ime.usp.br/rbie/index.php/sbie/article/view/1829,,405,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,4,13.0,"… No quarto foi avaliada a adequação da velocidade de comunicação entre o software e o aluno. E, ao final foi averiguado se o objeto apresentava erros de execução de software. …",http://milanesa.ime.usp.br/rbie/index.php/sbie/article/download/1829/1591,"https://scholar.google.com/scholar?q=related:KqGMggSSm0UJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,A Silva,Análise da busca da informação por meio dos acessos ao lume: repositório digital da UFRGS,2009.0,,lume.ufrgs.br,https://lume.ufrgs.br/handle/10183/22698,,406,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,15.0,"Estudo que teve por objetivo analisar a busca da informação através dos acessos ao Lume - Repositório Digital da UFRGS – visando identificar os tipos de documentos visualizados, …",https://lume.ufrgs.br/bitstream/handle/10183/22698/000740219.pdf?...1,"https://scholar.google.com/scholar?q=related:p9v6rcIf9yMJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TRABALHO DE CONCLUSÃO DE GRADUAÇÃO,Tipo Desconhecido
0,JVV Lima,Repassistive: Repositório de recursos educacionais digitais para educandos com necessidades educacionais específicas,2019.0,,repository.ufrpe.br,http://repository.ufrpe.br/handle/123456789/1444,,407,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,5.0,"… o desenvolvimento de um repositório gratuito que contém … a acessibilidade do uso do repositório e o outro através da … , por intermédio do uso do repositório, os jogos educacionais …",http://repository.ufrpe.br/bitstream/123456789/1444/1/tcc_joseviniciusvieiralima.pdf,"https://scholar.google.com/scholar?q=related:avfMCskMLfUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",BACHELORTHESIS,Trabalho de conclusão de curso
2,AMM Vieira,Repositório Digital e Plataforma de Gestão de Processos: Uma Arquictetura Integrada,2011.0,,search.proquest.com,https://search.proquest.com/openview/c2769867d5a54b0ff55839c6c6550229/1?pq-origsite=gscholar&cbl=2026366&diss=y,"https://scholar.google.com/scholar?cites=5697711955523177068&as_sdt=2005&sciodt=0,5&hl=en",408,2024-04-25 13:44:42,,,,,,,,,2,0.15,2,1,13.0,… de um repositório no RCAAP é a utilização do software DSpace. Com … o software DSpace para a construção dos seus repositórios. O projecto RCAAP foi desenvolvido com o software …,https://repositorio-aberto.up.pt/bitstream/10216/61454/1/000148682.pdf,"https://scholar.google.com/scholar?q=related:bIp09dVWEk8J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
1,AS Pereira,REPO-EDUC: Repositório de planos de aula com o uso da robótica educacional,2023.0,,repositorio.ufrn.br,https://repositorio.ufrn.br/handle/123456789/53477,"https://scholar.google.com/scholar?cites=3549639640229702675&as_sdt=2005&sciodt=0,5&hl=en",409,2024-04-25 13:44:42,,,,,,,,,1,1.0,1,1,1.0,"… Existem também alguns softwares que podem facilitar na hora de programar e definir as … Em seguida, realizamos uma pesquisa por softwares semelhantes já existentes no mercado, …",https://repositorio.ufrn.br/bitstream/123456789/53477/1/TCC-Concluido-Aylane.pdf,"https://scholar.google.com/scholar?q=related:E2yJLHLaQjEJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",BACHELORTHESIS,Trabalho de conclusão de curso
1,"AG Nascimento, CF Queiroz, LD Araujo","Preservação digital, Altmetria e Repositório Institucional: o que isso tem a ver com periódicos científicos?",2019.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/handle/icict/37368,"https://scholar.google.com/scholar?cites=11249557684280857965&as_sdt=2005&sciodt=0,5&hl=en",410,2024-04-25 13:44:42,,,,,,,,,1,0.2,0,3,5.0,"Trabalho apresentado no Fórum de Editores Científicos da Fiocruz: preservação digital, altmetria e repositório institucional: o que isso tem a ver com periódicos científicos? realizado …",https://www.arca.fiocruz.br/bitstream/handle/icict/37368/?sequence=2,"https://scholar.google.com/scholar?q=related:bZXTcxx1HpwJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",PAPERS PRESENTED AT EVENTS,Anais de evento
